Sectigo RSA Code Signing CA	Forcepoint LLC	WL by FPIR for WD#251242
Sectigo RSA Code Signing CA	INEXIKA INC	WL by FPIR for WD#251248
Sectigo RSA Code Signing CA	Avant Systems Group Manitoba Ltd	WL by FPIR for WD#251241
DigiCert EV Code Signing CA (SHA2)	Mikrotikls SIA	WL by FPIR for WD#251258
DigiCert SHA2 Assured ID Code Signing CA	Lakeside Software, Inc.	WL by FPIR for WD#251253
Sectigo RSA Code Signing CA	Crawford & Company	WL by FPIR for WD#251246
Sectigo RSA Code Signing CA	Shamrock Records, Inc.	WL by FPIR for WD#251264
DigiCert SHA2 Assured ID Code Signing CA	Symphony Communication Services, LLC	WL by FPIR for WD#251268
Sectigo RSA Code Signing CA	Hochwarth IT GmbH	WL by FPIR for WD#251252
DigiCert SHA2 Assured ID Code Signing CA	Solarwinds Worldwide, LLC	WL by FPIR for WD#238304
GlobalSign CodeSigning CA - SHA256 - G3	Matrix Technology Solutions Limited	WL by FPIR for WD#251787
Go Daddy Secure Certificate Authority - G2	SSLP Group Ltd	WL by FPIR for WD#251786
Sectigo RSA Code Signing CA	Devolutions inc.	WL by FPIR for WD#251785
GlobalSign CodeSigning CA - SHA256 - G3	Wolters Kluwer Belgium NV	WL by FPIR for WD#251784
Sectigo RSA Code Signing CA	SONDA PROCWORK INFORMATICA LTDA	WL by FPIR for WD#251782
DigiCert SHA2 Assured ID Code Signing CA	The Qt Company Oy	WL by FPIR for WD#252026
DigiCert EV Code Signing CA (SHA2)	Ataccama Corp US	WL by FPIR for WD#252487
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	AGEMA A/S	WL by FPIR for WD#252788
Sectigo RSA Code Signing CA	CloverDX a.s.	WL by FPIR for WD#253068
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Volexity, Inc.	WL by FPIR for WD#254087
Sectigo RSA Code Signing CA	FixMeStick Technologies Inc.	WL by FPIR for WD#253745
DigiCert SHA2 Assured ID Code Signing CA	BeyondTrust Corporation	WL by FPIR for WD#251779
Go Daddy Secure Certificate Authority - G2	Advanced Process Combinatorics, Inc.	WL by FPIR for WD#251559
DigiCert SHA2 Assured ID Code Signing CA	Aon Corporation	WL by FPIR for WD#251261
DigiCert SHA2 Assured ID Code Signing CA	Autodesk, Inc.	WL by FPIR for WD#251255
DigiCert EV Code Signing CA (SHA2)	Beijing Feishu Technology Co., Ltd.	WL by FPIR for WD#253746
DigiCert SHA2 Assured ID Code Signing CA	Freshworks Inc	WL by FPIR for WD#251262
thawte SHA256 Code Signing CA	GE Multilin	WL by FPIR for WD#251247
Sectigo RSA Code Signing CA	GEOCONEX CORPORATION	WL by FPIR for WD#255873
DigiCert SHA2 Assured ID Code Signing CA	THE NIELSEN COMPANY (US), LLC	WL by FPIR WD#256389
DigiCert SHA2 Assured ID Code Signing CA	IQVIA Inc	WL by FPIR for WD#251558
COMODO RSA Extended Validation Code Signing CA	Lucky Duck Software LLC	WL by FPIR for WD#251380
Go Daddy Secure Certificate Authority - G2	Mediaproxy	WL by FPIR for WD#254479
DigiCert SHA2 Assured ID Code Signing CA	MESTRELAB RESEARCH SL	WL by FPIR for WD#251560
DigiCert SHA2 Assured ID Code Signing CA	Motorola Solutions Inc.	WL by FPIR for WD#251277
DigiCert SHA2 Assured ID Code Signing CA	NELFO	WL by FPIR for WD#251278
Sectigo RSA Code Signing CA	pCloud AG	WL by FPIR for WD#254319
Go Daddy Secure Certificate Authority - G2	RealmStock LLC	WL by FPIR for WD#255267
DigiCert EV Code Signing CA (SHA2)	SOFTWARE 4 YOU PLANUNGSSYSTEME GMBH	WL by FPIR for WD#255268
Entrust Extended Validation Code Signing CA - EVCS1	Sovos Compliance, LLC	WL by FPIR for WD#251281
thawte SHA256 Code Signing CA	Intercede Ltd.	WL by FPIR for WD#255872
DigiCert EV Code Signing CA (SHA2)	Azeus Systems Limited	WL by FPIR for WD#262754
Sectigo RSA Code Signing CA	acrolinx GmbH	WL by FPIR for tkt#256295
GlobalSign GCC R45 CodeSigning CA 2020	ATP TICARI BILGISAYAR AGI ELEK. GUC KAYNAKLARI URT.PAZ.TIC.A.S.	WL by FPIR for tkt#262103
Symantec Class 3 Extended Validation Code Signing CA - G2	New Horizon Datasys Inc	WL by FPIR for WD#258806
Sectigo RSA Code Signing CA	Oriol Esteve Alibes	WL by FPIR for WD#258807
DigiCert High Assurance Code Signing CA-1	EAZ Solution, Inc.	WL by FPIR for WD#257802
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Quicken Inc.	WD-265559
Sectigo RSA Code Signing CA	ZOHO Corporation private Limited	WL by FPIR for WD#251781
DigiCert SHA2 Assured ID Code Signing CA	Xylem, Inc	WL by FPIR for WD#257568
COMODO RSA Code Signing CA	NEOCOM SOFTWARE CORPORATION	WL by FPIR for WD#261994
GoGetSSL RSA Codesigning CA	I-lock communication	WL by FPIR for WD#259516
thawte SHA256 Code Signing CA	TUBITAK BILGEM	WL by FPIR for WD#259862
Go Daddy Secure Certificate Authority - G2	Centero Oy	WL by FPIR for WD#260078
Entrust Code Signing CA - OVCS1	SKJ Systems Ltd Oy	WL by FPIR for WD#261402
Sectigo RSA Code Signing CA	KingswaySoft Inc.	WL by FPIR for WD#261401
DigiCert SHA2 Assured ID Code Signing CA	Kakao games Corp.	WL by FPIR for WD#261404
COMODO RSA Extended Validation Code Signing CA	Serv-I-Quip, Inc.	WL by FPIR for tkt#251266
DigiCert EV Code Signing CA (SHA2)	Thales DIS CPL USA, Inc.	WL by FPIR for WD#261923
DigiCert Assured ID Code Signing CA-1	Beijing Sogou Technology Development Co., Ltd.	WL by FPIR for tkt#232424
Sectigo RSA Code Signing CA	Agile Companion Technologies Ltd	WL by FPIR tkt#266010
Sectigo RSA Code Signing CA	SourceTech AB	WL by FPIR for tkt#266070
DigiCert SHA2 Assured ID Code Signing CA	salesforce.com, inc.	WL by FPIR for WD#266069
Sectigo RSA Code Signing CA	iBwave Solutions	WL by FPIR for WD#265712
DigiCert SHA2 Assured ID Code Signing CA	JACK HENRY & ASSOCIATES, INC.	WL by FPIR for tkt#266212
DigiCert SHA2 Assured ID Code Signing CA	ScImage, Inc.	WL by FPIR for tkt#266396
DigiCert SHA2 Assured ID Code Signing CA	TestProject LTD.	WL by FPIR for WD#251239
DigiCert SHA2 Assured ID Code Signing CA	iba AG	WL by FPIR for WD#266213
DigiCert SHA2 Assured ID Code Signing CA	Deutsche Post AG	WL by FPIR for WD#267897
DigiCert SHA2 Assured ID Code Signing CA	Buffalo Inc.	WL by FPIR for WD#267898
DigiCert EV Code Signing CA (SHA2)	FUJITSU COMPONENT LIMITED	WL by FPIR for WD#267899
DigiCert SHA2 Assured ID Code Signing CA	INTUIT INC.	WL by FPIR for WD#267905
COMODO RSA Code Signing CA	Oracle Industries	WL by FPIR for tkt#268051
DigiCert SHA2 Assured ID Code Signing CA	Electronic Arts, Inc.	WL by FPIR for tkt#268687
COMODO RSA Code Signing CA	ASUS GIFTBOX	WL by FPIR for tkt#268686
DigiCert SHA2 Assured ID Code Signing CA	Hitachi ABB Power Grids Ltd	WL by FPIR for tkt#268724
DigiCert SHA2 Assured ID Code Signing CA	Hitachi Solutions Create, Ltd.	WL by FPIR for WD#268052
DigiCert EV Code Signing CA (SHA2)	Sony Global Manufacturing & Operations Corporation	WL by FPIR for WD#268220
DigiCert EV Code Signing CA (SHA2)	Oracle America, Inc.	WL by FPIR for WD#268219
DigiCert SHA2 Assured ID Code Signing CA	IBM Research GmbH	WL by FPIR for WD#268218
Entrust Extended Validation Code Signing CA - EVCS1	The Qt Company Oy	WL by FPIR for WD#267971
DigiCert EV Code Signing CA (SHA2)	STMicroelectronics International N.V.	WL by FPIR for WD#268155
DigiCert EV Code Signing CA (SHA2)	Soroco Americas Private Limited	WL by FPIR for WD#268154
DigiCert SHA2 Assured ID Code Signing CA	TECHNIA Aktiebolag	WL by FPIR for WD#268153
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Lenovo (Beijing) Limited	WL by FPIR for tkt#269807
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Lenovo (Beijing) Co., Ltd.	WL by FPIR for tkt#269803
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Kaspersky Lab JSC	WL by FPIR for tkt#269804
DigiCert Assured ID Code Signing CA-1	Kaspersky Lab	WL by FPIR for tkt#269798
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	SAP SE	WL by FPIR for tkt#269800
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	FUJITSU LIMITED	WL by FPIR for tkt#269799
Sectigo RSA Code Signing CA	FUJITSU CLIENT COMPUTING LIMITED	WL by FPIR for WD#269818
GlobalSign GCC R45 CodeSigning CA 2020	Fujitsu Limited	WL by FPIR for WD#269809
Sectigo RSA Code Signing CA	FUJITSU LIMITED	WL by FPIR for WD#269812
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Lenovo	WL by FPIR for WD#269810
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Autodesk, Inc.	WL by FPIR for tkt#270088
Entrust Code Signing CA - OVCS1	Fujitsu Finland Oy	WL by FPIR for tkt#270089
thawte SHA256 Code Signing CA - G2	iWin, Inc	WL by FPIR for tkt#269817
Sectigo RSA Code Signing CA	Bitdefender SRL	WL by FPIR tkt#270090
DigiCert SHA2 Assured ID Code Signing CA	Samsung Futures Inc.	WL by FPIR for WD#269090
Sectigo RSA Code Signing CA	Itron	WL by FPIR for WD#268886
SSL.com Code Signing Intermediate CA RSA R1	Canon Medical Systems USA, Inc.	WL by FPIR for WD#270181
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Avira Operations GmbH & Co. KG	WL by FPIR for WD#270294
DigiCert SHA2 High Assurance Code Signing CA	CANON ELECTRONICS INC	WL by FPIR for WD#270293
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Intuit Canada ULC	WL by FPIR for WD#270336
Sectigo RSA Code Signing CA	Axians Infoma GmbH	WL by FPIR for WD#269922
DigiCert SHA2 Assured ID Code Signing CA	CrowdStrike, Inc.	WL by FPIR for WD#269923
Sectigo RSA Code Signing CA	KWA Kenwalt Australia Pty Ltd	WL by FPIR for WD#269740
DigiCert EV Code Signing CA	AdAvoid Ltd	WL by FPIR for WD#269472
DigiCert SHA2 Assured ID Code Signing CA	Hitachi High-Tech Corporation	WL by FPIR for WD#270331
GlobalSign CodeSigning CA - SHA256 - G3	Hitachi, Ltd.	WL by FPIR for tkt#270426
DigiCert SHA2 Assured ID Code Signing CA	Facebook Technologies, LLC	WL by FPIR for tkt#270425
Sectigo RSA Code Signing CA	CISCO SYSTEMS CANADA CO	WL by FPIR for tkt#270423
Sectigo RSA Code Signing CA	Veritas Interests, LLC.	WL by FPIR for tkt#270498
thawte SHA256 Code Signing CA	DASSAULT SYSTEMES CANADA INC	WL by FPIR for tkt#270497
thawte SHA256 Code Signing CA	ASUS Cloud Corporation	WL by FPIR for tkt#270492
thawte SHA256 Code Signing CA - G2	DASSAULT SYSTEMES CANADA INC	WL by FPIR for tkt#270586
thawte SHA256 Code Signing CA	Fujitsu Technology Solutions GmbH	WL by FPIR for tkt#270584
GlobalSign CodeSigning CA - G3	Huawei Technologies Co., Ltd.	WL by FPIR for tkt#270631
GlobalSign CodeSigning CA - SHA256 - G3	Huawei Technologies Co., Ltd.	WL by FPIR for tkt#270632
COMODO RSA Extended Validation Code Signing CA	EX CORPORATION	WL by FPIR for WD#270769
GlobalSign CodeSigning CA - SHA256 - G3	Samsung Electronics Co., Ltd.	WL by FPIR for WD#270824
SSL.com EV Code Signing Intermediate CA RSA R3	JetBrains s.r.o.	WL by FPIR for WD#270825
GlobalSign CodeSigning CA - SHA256 - G3	Deutsche Telekom AG	WL by FPIR for WD#270826
DigiCert EV Code Signing CA (SHA2)	Mavenir s.r.o.	WL by FPIR for WD#270521
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Deutsche MTM-Gesellschaft Industrie- und Wirtschaftsberatung mbH	WL by FPIR for WD#270183
GlobalSign GCC R45 CodeSigning CA 2020	FUJITSU LIMITED	WL by FPIR for WD#271156
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Electronic Arts, Inc.	WL by FPIR for WD#271155
Sectigo RSA Code Signing CA	SAMSUNG FIRE & MARINE INSURANCE CO.,LTD	WL by FPIR for WD#271154
Entrust Code Signing CA - OVCS1	Fujitsu Services Ltd	WL by FPIR for WD#271153
thawte SHA256 Code Signing CA	Canon Korea Business Solutions INC	WL by FPIR for WD#271152
Sectigo RSA Code Signing CA	Juniper Tree Computing Ltd	WL by FPIR for WD#271314
Sectigo RSA Code Signing CA	FUJITSU ELECTRONICS INC.	WL by FPIR for WD#271313
DigiCert EV Code Signing CA (SHA2)	Hitachi High-Tech Analytical Science GmbH	WL by FPIR for WD#271312
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Siemens Process Systems Engineering Limited	WL by FPIR for WD#271311
DigiCert SHA2 Assured ID Code Signing CA	Siemens AGSiemens AG	WL by FPIR for WD#271423
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Veritas Technologies LLC	WL by FPIR for WD#271422
DigiCert EV Code Signing CA	Callback Technologies, Inc.	WL by FPIR for WD#271437
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Legal Corp.	WL by FPIR for WD#271461
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	PowerWorld Corporation	WL by FPIR for WD#271574
GlobalSign GCC R45 CodeSigning CA 2020	Ubisoft Blue Byte GmbH	WL by FPIR for WD#271782
Sectigo RSA Code Signing CA	CISCO SYSTEMS (INDIA) PRIVATE LIMITED	WL by FPIR for WD#271781
DigiCert SHA2 Assured ID Code Signing CA	FUJITSU LEARNING MEDIA LIMITED	WL by FPIR for WD#271780
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Lenovo Image (Tianjin) Technology Co. LTD	WL by FPIR for WD#271779
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Canon Inc.	WL by FPIR for WD#271778
GlobalSign CodeSigning CA - SHA256 - G3	VERITAS Verlags- und Handelsges.m.b.H. u. Co. OG	WL by FPIR for WD#271777
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Adobe Inc.	WL by FPIR for tkt#272270
Entrust Code Signing CA - OVCS2	Dell Technologies Inc.	WL by FPIR for tkt#272580
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	FUJITSU COMPONENT LIMITED	WL by FPIR for tkt#272581
GlobalSign CodeSigning CA - SHA256 - G3	Canon Deutschland GmbH	WL by FPIR for tkt#272583
DigiCert SHA2 Assured ID Code Signing CA	ABB Asea Brown Boveri Ltd	WL by FPIR for WD#272068
GlobalSign GCC R45 EV CodeSigning CA 2020	AGEMA A/S	WL by FPIR for WD#272067
DigiCert SHA2 Assured ID Code Signing CA	Autodesk India Pvt. Ltd.	WL by FPIR for WD#271959
Sectigo RSA Code Signing CA	FUJITSU COMPUTER TECHNOLOGIES LIMITED	WL by FPIR for WD#272130
DigiCert SHA2 Assured ID Code Signing CA	Heimdal Security A/S	WL by FPIR for WD#272065
Sectigo RSA Code Signing CA	LOGMEIN, INC.	WL by FPIR for WD#272128
thawte SHA256 Code Signing CA	Samsung Electronics Co., Ltd.	WL by FPIR for WD#271960
DigiCert SHA2 Assured ID Code Signing CA	Siemens AG	WL by FPIR for WD#271423
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	AO Proizvodstvennaya Firma SKB Kontur	WL by FPIR for WD#272218
Sectigo RSA Code Signing CA	Delivery Hero Korea LLC.	WL by FPIR for WD#272297
GlobalSign GCC R45 CodeSigning CA 2020	DHL AVIATION. FILIAL AF DHL AVIATION N.V.. BELGIEN	WL by FPIR for WD#272836
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Fujitsu America Inc.	WL by FPIR for WD#272998
DigiCert SHA2 Assured ID Code Signing CA	Hitachi Vantara LLC	WL by FPIR for WD#272886
COMODO RSA Extended Validation Code Signing CA	HLA Data Systems	WL by FPIR for WD#272396
DigiCert SHA2 Assured ID Code Signing CA	IFS World Operations AB	WL by FPIR for WD#272681
DigiCert EV Code Signing CA (SHA2)	Knowhow Electel Inc.	WL by FPIR for WD#273009
DigiCert EV Code Signing CA (SHA2)	Movavi Software Limited	WL by FPIR for WD#272977
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Nokia Oyj	WL by FPIR for WD#273087
Sectigo RSA Code Signing CA	OneStream Software LLC	WL by FPIR for WD#272295
Sectigo Public Code Signing CA R36	Onion Reporting Software Ltd	WL by FPIR for WD#273088
Sectigo Public Code Signing CA R36	PEERNET Inc.	WL by FPIR for WD#273002
thawte SHA256 Code Signing CA	Proofpoint, Inc.	WL by FPIR for WD#272298
DigiCert SHA2 Assured ID Code Signing CA	Relativity ODA LLC	WL by FPIR for WD#272296
GlobalSign CodeSigning CA - SHA256 - G3	Sun-Tech I.T. Solutions Ltd.	WL by FPIR for WD#272885
DigiCert SHA2 Assured ID Code Signing CA	Ubisoft Entertainment	WL by FPIR for WD#272433
COMODO RSA Extended Validation Code Signing CA	Visplore GmbH	WL by FPIR for WD#273200
DigiCert Assured ID Code Signing CA-1	ZenmuTech, Inc.	WL by FPIR for WD#273089
DigiCert EV Code Signing CA (SHA2)	Hitachi ABB Power Grids Ltd	WL by FPIR for WD#273315
Sectigo RSA Code Signing CA	Pulse Business Software	WL by FPIR for WD#273316
Thawte Code Signing CA	Opera Software ASA	WL by FPIR for WD#273317
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Juniper Education Ltd.	WL by FPIR for WD#273318
Sectigo Public Code Signing CA EV R36	TekMonks Corp.	WL by FPIR for WD#273531
DigiCert High Assurance Code Signing CA-1	AVG Technologies Norway AS	WL by FPIR for WD#274247
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Canon Marketing Japan Inc.	WL by FPIR for WD#273936
DigiCert SHA2 Assured ID Code Signing CA	Sony Pictures Entertainment	WL by FPIR for WD#273937
DigiCert SHA2 Assured ID Code Signing CA	Dassault Systemes 3DExcite GmbH	WL by FPIR for WD#273668
GlobalSign GCC R45 EV CodeSigning CA 2020	Sony Interactive Entertainment Inc.	WL by FPIR for WD#273670
DigiCert EV Code Signing CA (SHA2)	DigiCert, Inc.	WL by FPIR for WD#273377
Sectigo Public Code Signing CA EV R36	SHEN ZHEN NEEWER TECHNOLOGY CO., LTD.	WL by FPIR for WD#275225
DigiCert SHA2 Assured ID Code Signing CA	Eagle Investment Systems LLC	WL by FPIR for tkt#275449
Sectigo Public Code Signing CA EV R36	Intel Corporation	WL by FPIR for tkt#275303
GlobalSign CodeSigning CA - SHA256 - G2	Sun-Tech I.T. Solutions Ltd.	WL by FPIR for WD#274657
Sectigo Public Code Signing CA EV R36	FUJITSU LIMITED	WL by FPIR for WD#274656
DigiCert EV Code Signing CA (SHA2)	Deutsche Post AG	WL by FPIR for WD#274655
Entrust Code Signing CA - OVCS1	Hitachi Systems Micro Clinic Pvt. Ltd.	WL by FPIR for WD#275151
DigiCert EV Code Signing CA (SHA2)	Pulse Secure, LLC	WL by FPIR for WD#275150
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	INTUIT INC.	WL by FPIR for WD#275149
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Valve	WL by FPIR for tkt#277182
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Valve Corp.	WL by FPIR for tkt#276397
DigiCert SHA2 Assured ID Code Signing CA	Toshiba America Information Systems, Inc.	WL by FPIR for tkt#277181
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Siemens Healthcare GmbH	WL by FPIR for tkt#276318
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	CANON INC.	WL by FPIR for tkt#276320
thawte SHA256 Code Signing CA	Deutsche Post AG	WL by FPIR for tkt#276177
DigiCert SHA2 Assured ID Code Signing CA	Bloomberg L.P.	WL by FPIR for tkt#276176
GlobalSign CodeSigning CA - SHA256 - G3	HP Jump Start (HP Inc.)	WL by FPIR for tkt#276396
Sectigo Public Code Signing CA R36	EPSON SALES JAPAN CORPORATION	WL by FPIR for WD#275632
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	SEIKO EPSON CORPORATION	WL by FPIR for WD#275650
DigiCert Assured ID Code Signing CA-1	Shenzhen Yi Xing Investment Co., Ltd.	WL by FPIR for WD#274547
GlobalSign ObjectSign CA	VERITAS Verlags- und Handelsges.m.b.H. u. Co. OHG	WL by FPIR for WD#275819
GlobalSign Extended Validation CodeSigning CA - SHA256 - G2	Canon IT Solutions Inc.	WL by FPIR for WD#275818
GlobalSign CodeSigning CA - G2	Ubisoft Entertainment S.A.	WL by FPIR for WD#275817
Thawte Code Signing CA	Samsung SDS Co., Ltd	WL by FPIR for WD#275816
COMODO Code Signing CA 2	Siemens Healthcare Diagnostics	WL by FPIR for WD#275990
thawte SHA256 Code Signing CA	Oracle	WL by FPIR for WD#275988
Entrust Code Signing CA - OVCS2	Dell Inc	WL by FPIR for WD#275986
Entrust Code Signing CA - OVCS1	Bose Corporation	WL by FPIR for WD#275454
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Siemens Healthcare GmbH	WL by FPIR for WD#275982
thawte SHA256 Code Signing CA	Oracle Corporation	WL by FPIR for WD#275983
DigiCert SHA2 Assured ID Code Signing CA	LENOVO	WL by FPIR for WD#275984
DigiCert SHA2 Assured ID Code Signing CA	Cisco Systems Inc	WL by FPIR for tkt#277546
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Corel Corporation	WL by FPIR for tkt#277430
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	HP Tuners LLC	WL by FPIR for tkt#277302
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Canon Medical Systems Corporation	WL by FPIR for tkt#276317
Sectigo Public Code Signing CA R36	Canon Austria GmbH	WL by FPIR for tkt#276319
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	FUJITSU JAPAN LIMITED	WL by FPIR for tkt#276321
[symvt_loophole]VeriSign Class 3 Code Signing 2010 CA	Symantec Corporation	ATH-14767
[symvt_loophole]thawte SHA256 Code Signing CA	Advanced Micro Solutions Inc.	ATH-14767
thawte SHA256 Code Signing CA	SAMSUNG SDS CO., LTD.	WL by FPIR for WD#275985
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Sun Nuclear Corp.	WL by FPIR for WD#277699
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Deutsche Bank AG	WL by FPIR for WD#277700
Intel External Issuing CA 7B	Intel(R) Software Development Products (PREPROD USE ONLY)	WL by FPIR for WD#277545
Intel External Issuing CA 7B	Intel(R) Easy Streaming Wizard	WL by FPIR for WD#277054
thawte SHA256 Code Signing CA	HP Canada Co.HP Canada CIE	WL by FPIR for WD#276178
DigiCert EV Code Signing CA (SHA2)	Pulse Security Limited	WL by FPIR for WD#277816
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Samsung Futures Inc.	WL by FPIR for WD#277817
DigiCert SHA2 Assured ID Code Signing CA	COMSOL AB	WL by FPIR for WD#278344
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Cato Networks LTD.	WL by FPIR for WD#278318
thawte SHA256 Code Signing CA	NDS Lingsoft Solutions Pvt Ltd	WL by FPIR for WD#278319
DigiCert EV Code Signing CA (SHA2)	DeckRobot Inc.	WL by FPIR for WD#278320
Sectigo RSA Code Signing CA	Continuans bvba	WL by FPIR for WD#278314
GlobalSign GCC R45 EV CodeSigning CA 2020	JRA SYSTEM SERVICE CO.,LTD.	WL by FPIR for WD#278316
COMODO RSA Code Signing CA	Pie Medical Imaging BV	WL by FPIR for WD#278317
DigiCert EV Code Signing CA (SHA2)	VMware, Inc.	WL by FPIR for tkt#278749
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Logitech Inc	WL by FPIR for tkt#279104
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Oracle America, Inc.	WL by FPIR for tkt#279446
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	DASSAULT SYSTEMES SE	WL by FPIR for tkt#278747
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Dassault Systemes SIMULIA Corp	WL by FPIR for tkt#279548
SSL.com EV Code Signing Intermediate CA RSA R3	Juniper Systems, Inc	WL by FPIR for tkt#278823
thawte SHA256 Code Signing CA	Dassault Systemes 3DExcite GmbH	WL by FPIR for tkt#275651
GlobalSign CodeSigning CA - G2	VERITAS Verlags- und Handelsges.m.b.H. u. Co. OG	WL by FPIR for tkt#278824
Sectigo RSA Code Signing CA	EWR, Inc.	WL by FPIR for tkt#279373
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Amazon.com, Inc.	WL by FPIR for tkt#279889
DigiCert SHA2 Assured ID Code Signing CA	Constellation HomeBuilder Systems Corp.	WL by FPIR for tkt#279374
Sectigo RSA Code Signing CA	Sun Ridge Systems, Inc.	WL by FPIR for tkt#280626
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Dassault Systemes Americas Corp	WL by FPIR for tkt#280442
COMODO RSA Extended Validation Code Signing CA	Netmarble F&C Inc.	WL by FPIR for tkt#280539
Sectigo RSA Code Signing CA	Morgan Stanley	WL by FPIR for tkt#280403
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Hitachi Vantara LLC	WL by FPIR for tkt#280404
GlobalSign GCC R45 EV CodeSigning CA 2020	Hitachi, Ltd.	WL by FPIR for tkt#280405
GlobalSign CodeSigning CA - SHA256 - G2	Lenovo (Beijing) Co., Ltd	WL by FPIR for tkt#282354
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Hitachi Vantara Ltd	WL by FPIR for tkt#282353
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Razer USA Ltd.	WL by FPIR for tkt#282526
GlobalSign CodeSigning CA - G2	Sony Computer Entertainment Inc.	WL by FPIR for tkt#282527
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Red Hat, Inc.	WL by FPIR for WD#282151
DigiCert EV Code Signing CA (SHA2)	Elasticsearch, Inc.	WL by FPIR for WD#281955
Go Daddy Secure Certificate Authority - G2	HaskoningDHV Nederland B.V.	WL by FPIR for WD#281956
GlobalSign GCC R45 EV CodeSigning CA 2020	Sony Music Solutions Inc.	WL by FPIR for WD#282157
GlobalSign Extended Validation CodeSigning CA - SHA256 - G3	Acroname Inc.	WL by FPIR for WD#280453
Sectigo RSA Code Signing CA	Criterium Software y Servicios SL	WL by FPIR for WD#280454
Sectigo RSA Code Signing CA	4Bits Ltd.	WL by FPIR for WD#280419
DigiCert SHA2 Assured ID Code Signing CA	OSIsoft, LLC	WL by FPIR for WD#280420
DigiCert SHA2 Assured ID Code Signing CA	Accountor HR Solutions Oy	WL by FPIR for WD#280322
DigiCert EV Code Signing CA (SHA2)	FUJITSU SOCIAL SCIENCE LABORATORY LIMITED	WL by FPIR for WD#282023
DigiCert SHA2 Assured ID Code Signing CA	voidtools	WL by FPIR for WD#279667
DigiCert Trusted G4 Code Signing RSA4096 SHA384 2021 CA1	Cisco Systems, Inc.	WL by FPIR for WD#280787
Go Daddy Secure Certificate Authority - G2	BadgePass Inc.	WL by FPIR for WD#279520
